,chromosome,gene_id,new_start,tss_same,tss_len,n_tss_same,n_iso,max_tss_size,num_tss_1_iso,tss_class,gene_name,tss_same_name,filter,idx
29614,14,ENSMUSG00000093954,69503320,['ENSMUST00000183917'],1,1,7,2,5,29614,Gm16867_ENSMUSG00000093954,Gm16867-205_ENSMUST00000183917,0,5670
29615,14,ENSMUSG00000093954,69503362,"['ENSMUST00000183840', 'ENSMUST00000179116']",2,2,7,2,5,29615,Gm16867_ENSMUSG00000093954,Gm16867-204_ENSMUST00000183840,0,5671
29615,14,ENSMUSG00000093954,69503362,"['ENSMUST00000183840', 'ENSMUST00000179116']",2,2,7,2,5,29615,Gm16867_ENSMUSG00000093954,Gm16867-201_ENSMUST00000179116,0,5671
29882,14,ENSMUSG00000097431,50870324,['ENSMUST00000227351'],1,1,7,3,4,29882,Gm26782_ENSMUSG00000097431,Gm26782-205_ENSMUST00000227351,0,5672
29883,14,ENSMUSG00000097431,50870363,"['ENSMUST00000227207', 'ENSMUST00000228078', 'ENSMUST00000227103']",3,3,7,3,4,29883,Gm26782_ENSMUSG00000097431,Gm26782-204_ENSMUST00000227207,0,5673
29883,14,ENSMUSG00000097431,50870363,"['ENSMUST00000227207', 'ENSMUST00000228078', 'ENSMUST00000227103']",3,3,7,3,4,29883,Gm26782_ENSMUSG00000097431,Gm26782-206_ENSMUST00000228078,0,5673
29883,14,ENSMUSG00000097431,50870363,"['ENSMUST00000227207', 'ENSMUST00000228078', 'ENSMUST00000227103']",3,3,7,3,4,29883,Gm26782_ENSMUSG00000097431,Gm26782-203_ENSMUST00000227103,0,5673
29884,14,ENSMUSG00000097431,50870364,['ENSMUST00000181697'],1,1,7,3,4,29884,Gm26782_ENSMUSG00000097431,Gm26782-202_ENSMUST00000181697,0,5674
29885,14,ENSMUSG00000097431,50870376,['ENSMUST00000181482'],1,1,7,3,4,29885,Gm26782_ENSMUSG00000097431,Gm26782-201_ENSMUST00000181482,0,5675
29886,14,ENSMUSG00000097431,50870384,['ENSMUST00000228254'],1,1,7,3,4,29886,Gm26782_ENSMUSG00000097431,Gm26782-207_ENSMUST00000228254,0,5676
29940,14,ENSMUSG00000098975,69640274,"['ENSMUST00000183339', 'ENSMUST00000184034', 'ENSMUST00000184792']",3,3,5,3,2,29940,Gm27177_ENSMUSG00000098975,Gm27177-201_ENSMUST00000183339,0,5677
29940,14,ENSMUSG00000098975,69640274,"['ENSMUST00000183339', 'ENSMUST00000184034', 'ENSMUST00000184792']",3,3,5,3,2,29940,Gm27177_ENSMUSG00000098975,Gm27177-203_ENSMUST00000184034,0,5677
29940,14,ENSMUSG00000098975,69640274,"['ENSMUST00000183339', 'ENSMUST00000184034', 'ENSMUST00000184792']",3,3,5,3,2,29940,Gm27177_ENSMUSG00000098975,Gm27177-205_ENSMUST00000184792,0,5677
29941,14,ENSMUSG00000098975,69644752,['ENSMUST00000184491'],1,1,5,3,2,29941,Gm27177_ENSMUSG00000098975,Gm27177-204_ENSMUST00000184491,0,5678
29942,14,ENSMUSG00000098975,69683286,['ENSMUST00000183514'],1,1,5,3,2,29942,Gm27177_ENSMUSG00000098975,Gm27177-202_ENSMUST00000183514,0,5679
30071,14,ENSMUSG00000114538,15065216,['ENSMUST00000225500'],1,1,3,2,1,30071,AC117608.1_ENSMUSG00000114538,AC117608.1-201_ENSMUST00000225500,0,5680
30173,14,ENSMUSG00000115100,46880702,['ENSMUST00000227016'],1,1,3,2,1,30173,Gm34934_ENSMUSG00000115100,Gm34934-201_ENSMUST00000227016,0,5681
30284,14,ENSMUSG00000115529,84476367,['ENSMUST00000226890'],1,1,5,2,3,30284,9630013A20Rik_ENSMUSG00000115529,9630013A20Rik-203_ENSMUST00000226890,0,5682
30286,14,ENSMUSG00000115529,84476383,['ENSMUST00000226618'],1,1,5,2,3,30286,9630013A20Rik_ENSMUSG00000115529,9630013A20Rik-201_ENSMUST00000226618,0,5683
30386,15,ENSMUSG00000000489,80013203,"['ENSMUST00000229912', 'ENSMUST00000229795']",2,2,4,2,2,30386,Pdgfb_ENSMUSG00000000489,Pdgfb-204_ENSMUST00000229912,0,5684
30386,15,ENSMUSG00000000489,80013203,"['ENSMUST00000229912', 'ENSMUST00000229795']",2,2,4,2,2,30386,Pdgfb_ENSMUSG00000000489,Pdgfb-203_ENSMUST00000229795,0,5684
30387,15,ENSMUSG00000000489,80014808,['ENSMUST00000000500'],1,1,4,2,2,30387,Pdgfb_ENSMUSG00000000489,Pdgfb-201_ENSMUST00000000500,0,5685
30388,15,ENSMUSG00000000489,80014977,['ENSMUST00000229168'],1,1,4,2,2,30388,Pdgfb_ENSMUSG00000000489,Pdgfb-202_ENSMUST00000229168,0,5686
30392,15,ENSMUSG00000000530,101128574,['ENSMUST00000117984'],1,1,11,2,9,30392,Acvrl1_ENSMUSG00000000530,Acvrl1-202_ENSMUST00000117984,0,5687
30393,15,ENSMUSG00000000530,101128922,['ENSMUST00000119063'],1,1,11,2,9,30393,Acvrl1_ENSMUSG00000000530,Acvrl1-203_ENSMUST00000119063,0,5688
30396,15,ENSMUSG00000000530,101134133,['ENSMUST00000120754'],1,1,11,2,9,30396,Acvrl1_ENSMUSG00000000530,Acvrl1-205_ENSMUST00000120754,0,5689
30440,15,ENSMUSG00000001289,102326116,['ENSMUST00000166658'],1,1,8,2,6,30440,Pfdn5_ENSMUSG00000001289,Pfdn5-205_ENSMUST00000166658,0,5690
30441,15,ENSMUSG00000001289,102326148,['ENSMUST00000062492'],1,1,8,2,6,30441,Pfdn5_ENSMUSG00000001289,Pfdn5-202_ENSMUST00000062492,0,5691
30442,15,ENSMUSG00000001289,102326168,['ENSMUST00000168805'],1,1,8,2,6,30442,Pfdn5_ENSMUSG00000001289,Pfdn5-206_ENSMUST00000168805,0,5692
30443,15,ENSMUSG00000001289,102326189,"['ENSMUST00000170627', 'ENSMUST00000001335']",2,2,8,2,6,30443,Pfdn5_ENSMUSG00000001289,Pfdn5-208_ENSMUST00000170627,0,5693
30443,15,ENSMUSG00000001289,102326189,"['ENSMUST00000170627', 'ENSMUST00000001335']",2,2,8,2,6,30443,Pfdn5_ENSMUSG00000001289,Pfdn5-201_ENSMUST00000001335,0,5693
30444,15,ENSMUSG00000001289,102326383,['ENSMUST00000169637'],1,1,8,2,6,30444,Pfdn5_ENSMUSG00000001289,Pfdn5-207_ENSMUST00000169637,0,5694
30445,15,ENSMUSG00000001289,102326391,['ENSMUST00000165671'],1,1,8,2,6,30445,Pfdn5_ENSMUSG00000001289,Pfdn5-203_ENSMUST00000165671,0,5695
30446,15,ENSMUSG00000001289,102326410,['ENSMUST00000165717'],1,1,8,2,6,30446,Pfdn5_ENSMUSG00000001289,Pfdn5-204_ENSMUST00000165717,0,5696
30477,15,ENSMUSG00000003360,98662858,['ENSMUST00000162384'],1,1,7,2,3,30477,Ddx23_ENSMUSG00000003360,Ddx23-206_ENSMUST00000162384,0,5697
30480,15,ENSMUSG00000003360,98662889,"['ENSMUST00000003450', 'ENSMUST00000159170']",2,2,7,2,3,30480,Ddx23_ENSMUSG00000003360,Ddx23-201_ENSMUST00000003450,0,5698
30480,15,ENSMUSG00000003360,98662889,"['ENSMUST00000003450', 'ENSMUST00000159170']",2,2,7,2,3,30480,Ddx23_ENSMUSG00000003360,Ddx23-202_ENSMUST00000159170,0,5698
30481,15,ENSMUSG00000003360,98662894,['ENSMUST00000228973'],1,1,7,2,3,30481,Ddx23_ENSMUSG00000003360,Ddx23-207_ENSMUST00000228973,0,5699
30501,15,ENSMUSG00000005125,66934469,['ENSMUST00000165966'],1,1,13,4,5,30501,Ndrg1_ENSMUSG00000005125,Ndrg1-205_ENSMUST00000165966,0,5700
30503,15,ENSMUSG00000005125,66967925,['ENSMUST00000168979'],1,1,13,4,5,30503,Ndrg1_ENSMUSG00000005125,Ndrg1-209_ENSMUST00000168979,0,5701
30509,15,ENSMUSG00000005268,10177238,['ENSMUST00000005400'],1,1,12,3,9,30509,Prlr_ENSMUSG00000005268,Prlr-201_ENSMUST00000005400,0,5702
30512,15,ENSMUSG00000005268,10177655,['ENSMUST00000124470'],1,1,12,3,9,30512,Prlr_ENSMUSG00000005268,Prlr-202_ENSMUST00000124470,0,5703
30518,15,ENSMUSG00000005268,10314102,['ENSMUST00000127467'],1,1,12,3,9,30518,Prlr_ENSMUSG00000005268,Prlr-203_ENSMUST00000127467,0,5704
30541,15,ENSMUSG00000008690,89355719,['ENSMUST00000036987'],1,1,13,2,11,30541,Ncaph2_ENSMUSG00000008690,Ncaph2-201_ENSMUST00000036987,0,5705
30542,15,ENSMUSG00000008690,89355736,"['ENSMUST00000074552', 'ENSMUST00000088717']",2,2,13,2,11,30542,Ncaph2_ENSMUSG00000008690,Ncaph2-202_ENSMUST00000074552,0,5706
30542,15,ENSMUSG00000008690,89355736,"['ENSMUST00000074552', 'ENSMUST00000088717']",2,2,13,2,11,30542,Ncaph2_ENSMUSG00000008690,Ncaph2-203_ENSMUST00000088717,0,5706
30543,15,ENSMUSG00000008690,89355763,['ENSMUST00000145259'],1,1,13,2,11,30543,Ncaph2_ENSMUSG00000008690,Ncaph2-209_ENSMUST00000145259,0,5707
30544,15,ENSMUSG00000008690,89355805,['ENSMUST00000141643'],1,1,13,2,11,30544,Ncaph2_ENSMUSG00000008690,Ncaph2-208_ENSMUST00000141643,0,5708
30545,15,ENSMUSG00000008690,89355821,['ENSMUST00000123889'],1,1,13,2,11,30545,Ncaph2_ENSMUSG00000008690,Ncaph2-204_ENSMUST00000123889,0,5709
30546,15,ENSMUSG00000008690,89355914,['ENSMUST00000145793'],1,1,13,2,11,30546,Ncaph2_ENSMUSG00000008690,Ncaph2-210_ENSMUST00000145793,0,5710
30547,15,ENSMUSG00000008690,89369692,['ENSMUST00000134900'],1,1,13,2,11,30547,Ncaph2_ENSMUSG00000008690,Ncaph2-205_ENSMUST00000134900,0,5711
30548,15,ENSMUSG00000008690,89369878,['ENSMUST00000147207'],1,1,13,2,11,30548,Ncaph2_ENSMUSG00000008690,Ncaph2-211_ENSMUST00000147207,0,5712
30549,15,ENSMUSG00000008690,89370033,['ENSMUST00000151523'],1,1,13,2,11,30549,Ncaph2_ENSMUSG00000008690,Ncaph2-213_ENSMUST00000151523,0,5713
30551,15,ENSMUSG00000008690,89370647,['ENSMUST00000140665'],1,1,13,2,11,30551,Ncaph2_ENSMUSG00000008690,Ncaph2-207_ENSMUST00000140665,0,5714
30552,15,ENSMUSG00000008690,89370753,['ENSMUST00000147733'],1,1,13,2,11,30552,Ncaph2_ENSMUSG00000008690,Ncaph2-212_ENSMUST00000147733,0,5715
30577,15,ENSMUSG00000009585,79897748,['ENSMUST00000230410'],1,1,20,2,16,30577,Apobec3_ENSMUSG00000009585,Apobec3-219_ENSMUST00000230410,0,5716
30592,15,ENSMUSG00000009739,100580231,['ENSMUST00000177335'],1,1,11,3,6,30592,Pou6f1_ENSMUSG00000009739,Pou6f1-208_ENSMUST00000177335,0,5717
30593,15,ENSMUSG00000009739,100584212,['ENSMUST00000230790'],1,1,11,3,6,30593,Pou6f1_ENSMUSG00000009739,Pou6f1-211_ENSMUST00000230790,0,5718
30594,15,ENSMUSG00000009739,100586365,['ENSMUST00000176271'],1,1,11,3,6,30594,Pou6f1_ENSMUSG00000009739,Pou6f1-204_ENSMUST00000176271,0,5719
30595,15,ENSMUSG00000009739,100591934,['ENSMUST00000176140'],1,1,11,3,6,30595,Pou6f1_ENSMUSG00000009739,Pou6f1-203_ENSMUST00000176140,0,5720
30596,15,ENSMUSG00000009739,100592037,['ENSMUST00000205510'],1,1,11,3,6,30596,Pou6f1_ENSMUSG00000009739,Pou6f1-210_ENSMUST00000205510,0,5721
30598,15,ENSMUSG00000009739,100599864,"['ENSMUST00000177247', 'ENSMUST00000177505']",2,2,11,3,6,30598,Pou6f1_ENSMUSG00000009739,Pou6f1-207_ENSMUST00000177247,0,5722
30598,15,ENSMUSG00000009739,100599864,"['ENSMUST00000177247', 'ENSMUST00000177505']",2,2,11,3,6,30598,Pou6f1_ENSMUSG00000009739,Pou6f1-209_ENSMUST00000177505,0,5722
30599,15,ENSMUSG00000009739,100599984,['ENSMUST00000073837'],1,1,11,3,6,30599,Pou6f1_ENSMUSG00000009739,Pou6f1-202_ENSMUST00000073837,0,5723
30606,15,ENSMUSG00000011960,98543020,['ENSMUST00000163180'],1,1,9,2,7,30606,Ccnt1_ENSMUSG00000011960,Ccnt1-203_ENSMUST00000163180,0,5724
30607,15,ENSMUSG00000011960,98547020,['ENSMUST00000169674'],1,1,9,2,7,30607,Ccnt1_ENSMUSG00000011960,Ccnt1-207_ENSMUST00000169674,0,5725
30608,15,ENSMUSG00000011960,98554685,['ENSMUST00000170452'],1,1,9,2,7,30608,Ccnt1_ENSMUSG00000011960,Ccnt1-209_ENSMUST00000170452,0,5726
30609,15,ENSMUSG00000011960,98565139,['ENSMUST00000164294'],1,1,9,2,7,30609,Ccnt1_ENSMUSG00000011960,Ccnt1-204_ENSMUST00000164294,0,5727
30610,15,ENSMUSG00000011960,98567545,['ENSMUST00000164565'],1,1,9,2,7,30610,Ccnt1_ENSMUSG00000011960,Ccnt1-205_ENSMUST00000164565,0,5728
30611,15,ENSMUSG00000011960,98567636,"['ENSMUST00000168928', 'ENSMUST00000012104']",2,2,9,2,7,30611,Ccnt1_ENSMUSG00000011960,Ccnt1-206_ENSMUST00000168928,0,5729
30611,15,ENSMUSG00000011960,98567636,"['ENSMUST00000168928', 'ENSMUST00000012104']",2,2,9,2,7,30611,Ccnt1_ENSMUSG00000011960,Ccnt1-201_ENSMUST00000012104,0,5729
30612,15,ENSMUSG00000011960,98567680,['ENSMUST00000130921'],1,1,9,2,7,30612,Ccnt1_ENSMUSG00000011960,Ccnt1-202_ENSMUST00000130921,0,5730
30613,15,ENSMUSG00000011960,98570923,['ENSMUST00000169707'],1,1,9,2,7,30613,Ccnt1_ENSMUSG00000011960,Ccnt1-208_ENSMUST00000169707,0,5731
30634,15,ENSMUSG00000015002,65787034,['ENSMUST00000174135'],1,1,14,2,10,30634,Efr3a_ENSMUSG00000015002,Efr3a-207_ENSMUST00000174135,0,5732
30635,15,ENSMUSG00000015002,65787040,['ENSMUST00000015146'],1,1,14,2,10,30635,Efr3a_ENSMUSG00000015002,Efr3a-201_ENSMUST00000015146,0,5733
30636,15,ENSMUSG00000015002,65787041,"['ENSMUST00000096411', 'ENSMUST00000173858']",2,2,14,2,10,30636,Efr3a_ENSMUSG00000015002,Efr3a-202_ENSMUST00000096411,0,5734
30636,15,ENSMUSG00000015002,65787041,"['ENSMUST00000096411', 'ENSMUST00000173858']",2,2,14,2,10,30636,Efr3a_ENSMUSG00000015002,Efr3a-205_ENSMUST00000173858,0,5734
30637,15,ENSMUSG00000015002,65787042,['ENSMUST00000174601'],1,1,14,2,10,30637,Efr3a_ENSMUSG00000015002,Efr3a-209_ENSMUST00000174601,0,5735
30638,15,ENSMUSG00000015002,65787046,['ENSMUST00000172756'],1,1,14,2,10,30638,Efr3a_ENSMUSG00000015002,Efr3a-203_ENSMUST00000172756,0,5736
30639,15,ENSMUSG00000015002,65787048,"['ENSMUST00000174856', 'ENSMUST00000174591']",2,2,14,2,10,30639,Efr3a_ENSMUSG00000015002,Efr3a-212_ENSMUST00000174856,0,5737
30639,15,ENSMUSG00000015002,65787048,"['ENSMUST00000174856', 'ENSMUST00000174591']",2,2,14,2,10,30639,Efr3a_ENSMUSG00000015002,Efr3a-208_ENSMUST00000174591,0,5737
30640,15,ENSMUSG00000015002,65787840,['ENSMUST00000173008'],1,1,14,2,10,30640,Efr3a_ENSMUSG00000015002,Efr3a-204_ENSMUST00000173008,0,5738
30641,15,ENSMUSG00000015002,65810234,['ENSMUST00000211878'],1,1,14,2,10,30641,Efr3a_ENSMUSG00000015002,Efr3a-213_ENSMUST00000211878,0,5739
30642,15,ENSMUSG00000015002,65851121,['ENSMUST00000227340'],1,1,14,2,10,30642,Efr3a_ENSMUSG00000015002,Efr3a-214_ENSMUST00000227340,0,5740
30643,15,ENSMUSG00000015002,65851164,['ENSMUST00000174615'],1,1,14,2,10,30643,Efr3a_ENSMUSG00000015002,Efr3a-210_ENSMUST00000174615,0,5741
30644,15,ENSMUSG00000015002,65855502,['ENSMUST00000173936'],1,1,14,2,10,30644,Efr3a_ENSMUSG00000015002,Efr3a-206_ENSMUST00000173936,0,5742
30645,15,ENSMUSG00000015002,65857508,['ENSMUST00000174749'],1,1,14,2,10,30645,Efr3a_ENSMUSG00000015002,Efr3a-211_ENSMUST00000174749,0,5743
30672,15,ENSMUSG00000016554,77960481,['ENSMUST00000229824'],1,1,8,2,6,30672,Eif3d_ENSMUSG00000016554,Eif3d-206_ENSMUST00000229824,0,5744
30674,15,ENSMUSG00000016554,77964178,['ENSMUST00000229737'],1,1,8,2,6,30674,Eif3d_ENSMUSG00000016554,Eif3d-204_ENSMUST00000229737,0,5745
30675,15,ENSMUSG00000016554,77968523,['ENSMUST00000229413'],1,1,8,2,6,30675,Eif3d_ENSMUSG00000016554,Eif3d-202_ENSMUST00000229413,0,5746
30676,15,ENSMUSG00000016554,77970645,['ENSMUST00000230419'],1,1,8,2,6,30676,Eif3d_ENSMUSG00000016554,Eif3d-207_ENSMUST00000230419,0,5747
30678,15,ENSMUSG00000016554,77970813,['ENSMUST00000100484'],1,1,8,2,6,30678,Eif3d_ENSMUSG00000016554,Eif3d-201_ENSMUST00000100484,0,5748
30692,15,ENSMUSG00000016664,83385091,['ENSMUST00000231946'],1,1,11,2,9,30692,Pacsin2_ENSMUSG00000016664,Pacsin2-211_ENSMUST00000231946,0,5749
30693,15,ENSMUSG00000016664,83385789,['ENSMUST00000231043'],1,1,11,2,9,30693,Pacsin2_ENSMUSG00000016664,Pacsin2-209_ENSMUST00000231043,0,5750
30694,15,ENSMUSG00000016664,83386808,['ENSMUST00000230960'],1,1,11,2,9,30694,Pacsin2_ENSMUSG00000016664,Pacsin2-208_ENSMUST00000230960,0,5751
30695,15,ENSMUSG00000016664,83388602,['ENSMUST00000230030'],1,1,11,2,9,30695,Pacsin2_ENSMUSG00000016664,Pacsin2-205_ENSMUST00000230030,0,5752
30696,15,ENSMUSG00000016664,83423790,['ENSMUST00000230816'],1,1,11,2,9,30696,Pacsin2_ENSMUSG00000016664,Pacsin2-207_ENSMUST00000230816,0,5753
30697,15,ENSMUSG00000016664,83432815,['ENSMUST00000165095'],1,1,11,2,9,30697,Pacsin2_ENSMUSG00000016664,Pacsin2-202_ENSMUST00000165095,0,5754
30698,15,ENSMUSG00000016664,83432824,['ENSMUST00000231184'],1,1,11,2,9,30698,Pacsin2_ENSMUSG00000016664,Pacsin2-210_ENSMUST00000231184,0,5755
30699,15,ENSMUSG00000016664,83464552,['ENSMUST00000229337'],1,1,11,2,9,30699,Pacsin2_ENSMUSG00000016664,Pacsin2-204_ENSMUST00000229337,0,5756
30700,15,ENSMUSG00000016664,83464570,"['ENSMUST00000230679', 'ENSMUST00000056177']",2,2,11,2,9,30700,Pacsin2_ENSMUSG00000016664,Pacsin2-206_ENSMUST00000230679,0,5757
30700,15,ENSMUSG00000016664,83464570,"['ENSMUST00000230679', 'ENSMUST00000056177']",2,2,11,2,9,30700,Pacsin2_ENSMUSG00000016664,Pacsin2-201_ENSMUST00000056177,0,5757
30701,15,ENSMUSG00000016664,83464606,['ENSMUST00000171436'],1,1,11,2,9,30701,Pacsin2_ENSMUSG00000016664,Pacsin2-203_ENSMUST00000171436,0,5758
30703,15,ENSMUSG00000016757,83595157,"['ENSMUST00000016901', 'ENSMUST00000136066']",2,2,3,2,1,30703,Ttll12_ENSMUSG00000016757,Ttll12-201_ENSMUST00000016901,0,5759
30703,15,ENSMUSG00000016757,83595157,"['ENSMUST00000016901', 'ENSMUST00000136066']",2,2,3,2,1,30703,Ttll12_ENSMUSG00000016757,Ttll12-203_ENSMUST00000136066,0,5759
30708,15,ENSMUSG00000016763,83613739,['ENSMUST00000230060'],1,1,7,4,3,30708,Scube1_ENSMUSG00000016763,Scube1-207_ENSMUST00000230060,0,5760
30709,15,ENSMUSG00000016763,83660480,['ENSMUST00000229057'],1,1,7,4,3,30709,Scube1_ENSMUSG00000016763,Scube1-206_ENSMUST00000229057,0,5761
30710,15,ENSMUSG00000016763,83724926,['ENSMUST00000171496'],1,1,7,4,3,30710,Scube1_ENSMUSG00000016763,Scube1-205_ENSMUST00000171496,0,5762
30713,15,ENSMUSG00000016942,78444379,['ENSMUST00000230473'],1,1,7,2,5,30713,Tmprss6_ENSMUSG00000016942,Tmprss6-207_ENSMUST00000230473,0,5763
30716,15,ENSMUSG00000016942,78468609,['ENSMUST00000230226'],1,1,7,2,5,30716,Tmprss6_ENSMUSG00000016942,Tmprss6-206_ENSMUST00000230226,0,5764
30718,15,ENSMUSG00000018008,78597047,['ENSMUST00000043069'],1,1,13,5,8,30718,Cyth4_ENSMUSG00000018008,Cyth4-201_ENSMUST00000043069,0,5765
30721,15,ENSMUSG00000018008,78597104,['ENSMUST00000230705'],1,1,13,5,8,30721,Cyth4_ENSMUSG00000018008,Cyth4-210_ENSMUST00000230705,0,5766
30724,15,ENSMUSG00000018008,78597149,['ENSMUST00000229248'],1,1,13,5,8,30724,Cyth4_ENSMUSG00000018008,Cyth4-203_ENSMUST00000229248,0,5767
30790,15,ENSMUSG00000022150,6386598,['ENSMUST00000080880'],1,1,14,2,12,30790,Dab2_ENSMUSG00000022150,Dab2-202_ENSMUST00000080880,0,5768
30792,15,ENSMUSG00000022150,6386776,['ENSMUST00000110663'],1,1,14,2,12,30792,Dab2_ENSMUSG00000022150,Dab2-203_ENSMUST00000110663,0,5769
30794,15,ENSMUSG00000022150,6386779,['ENSMUST00000160134'],1,1,14,2,12,30794,Dab2_ENSMUSG00000022150,Dab2-208_ENSMUST00000160134,0,5770
30798,15,ENSMUSG00000022150,6423162,['ENSMUST00000161558'],1,1,14,2,12,30798,Dab2_ENSMUSG00000022150,Dab2-210_ENSMUST00000161558,0,5771
30820,15,ENSMUSG00000022191,12824815,['ENSMUST00000169061'],1,1,7,2,5,30820,Drosha_ENSMUSG00000022191,Drosha-207_ENSMUST00000169061,0,5772
30821,15,ENSMUSG00000022191,12824863,['ENSMUST00000090292'],1,1,7,2,5,30821,Drosha_ENSMUSG00000022191,Drosha-201_ENSMUST00000090292,0,5773
30824,15,ENSMUSG00000022191,12837350,['ENSMUST00000150211'],1,1,7,2,5,30824,Drosha_ENSMUSG00000022191,Drosha-205_ENSMUST00000150211,0,5774
30825,15,ENSMUSG00000022191,12878708,['ENSMUST00000141010'],1,1,7,2,5,30825,Drosha_ENSMUSG00000022191,Drosha-202_ENSMUST00000141010,0,5775
30840,15,ENSMUSG00000022200,12321450,"['ENSMUST00000228301', 'ENSMUST00000059680']",2,2,5,2,3,30840,Golph3_ENSMUSG00000022200,Golph3-204_ENSMUST00000228301,0,5776
30840,15,ENSMUSG00000022200,12321450,"['ENSMUST00000228301', 'ENSMUST00000059680']",2,2,5,2,3,30840,Golph3_ENSMUSG00000022200,Golph3-201_ENSMUST00000059680,0,5776
30841,15,ENSMUSG00000022200,12321458,['ENSMUST00000227895'],1,1,5,2,3,30841,Golph3_ENSMUSG00000022200,Golph3-203_ENSMUST00000227895,0,5777
30842,15,ENSMUSG00000022200,12321496,['ENSMUST00000226517'],1,1,5,2,3,30842,Golph3_ENSMUSG00000022200,Golph3-202_ENSMUST00000226517,0,5778
30843,15,ENSMUSG00000022200,12321635,['ENSMUST00000228671'],1,1,5,2,3,30843,Golph3_ENSMUSG00000022200,Golph3-205_ENSMUST00000228671,0,5779
30844,15,ENSMUSG00000022201,12117831,['ENSMUST00000122941'],1,1,10,2,8,30844,Zfr_ENSMUSG00000022201,Zfr-201_ENSMUST00000122941,0,5780
30845,15,ENSMUSG00000022201,12117851,"['ENSMUST00000228196', 'ENSMUST00000128475']",2,2,10,2,8,30845,Zfr_ENSMUSG00000022201,Zfr-210_ENSMUST00000228196,0,5781
30845,15,ENSMUSG00000022201,12117851,"['ENSMUST00000228196', 'ENSMUST00000128475']",2,2,10,2,8,30845,Zfr_ENSMUSG00000022201,Zfr-203_ENSMUST00000128475,0,5781
30846,15,ENSMUSG00000022201,12117859,['ENSMUST00000134277'],1,1,10,2,8,30846,Zfr_ENSMUSG00000022201,Zfr-204_ENSMUST00000134277,0,5782
30847,15,ENSMUSG00000022201,12117866,['ENSMUST00000124621'],1,1,10,2,8,30847,Zfr_ENSMUSG00000022201,Zfr-202_ENSMUST00000124621,0,5783
30849,15,ENSMUSG00000022201,12160541,['ENSMUST00000156752'],1,1,10,2,8,30849,Zfr_ENSMUSG00000022201,Zfr-208_ENSMUST00000156752,0,5784
30850,15,ENSMUSG00000022201,12166159,['ENSMUST00000157034'],1,1,10,2,8,30850,Zfr_ENSMUSG00000022201,Zfr-209_ENSMUST00000157034,0,5785
30851,15,ENSMUSG00000022201,12170276,['ENSMUST00000147492'],1,1,10,2,8,30851,Zfr_ENSMUSG00000022201,Zfr-206_ENSMUST00000147492,0,5786
30852,15,ENSMUSG00000022201,12179632,['ENSMUST00000140787'],1,1,10,2,8,30852,Zfr_ENSMUSG00000022201,Zfr-205_ENSMUST00000140787,0,5787
30881,15,ENSMUSG00000022237,31308194,['ENSMUST00000227867'],1,1,7,2,5,30881,Ankrd33b_ENSMUSG00000022237,Ankrd33b-207_ENSMUST00000227867,0,5788
30882,15,ENSMUSG00000022237,31325249,['ENSMUST00000227391'],1,1,7,2,5,30882,Ankrd33b_ENSMUSG00000022237,Ankrd33b-206_ENSMUST00000227391,0,5789
30884,15,ENSMUSG00000022237,31367543,['ENSMUST00000110410'],1,1,7,2,5,30884,Ankrd33b_ENSMUSG00000022237,Ankrd33b-203_ENSMUST00000110410,0,5790
30885,15,ENSMUSG00000022237,31367568,['ENSMUST00000076942'],1,1,7,2,5,30885,Ankrd33b_ENSMUSG00000022237,Ankrd33b-202_ENSMUST00000076942,0,5791
30929,15,ENSMUSG00000022253,9071575,['ENSMUST00000227682'],1,1,13,4,9,30929,Nadk2_ENSMUSG00000022253,Nadk2-210_ENSMUST00000227682,0,5792
30930,15,ENSMUSG00000022253,9071681,['ENSMUST00000189437'],1,1,13,4,9,30930,Nadk2_ENSMUSG00000022253,Nadk2-207_ENSMUST00000189437,0,5793
30931,15,ENSMUSG00000022253,9071687,['ENSMUST00000190874'],1,1,13,4,9,30931,Nadk2_ENSMUSG00000022253,Nadk2-209_ENSMUST00000190874,0,5794
30932,15,ENSMUSG00000022253,9075277,['ENSMUST00000228397'],1,1,13,4,9,30932,Nadk2_ENSMUSG00000022253,Nadk2-212_ENSMUST00000228397,0,5795
30934,15,ENSMUSG00000022253,9092209,['ENSMUST00000228453'],1,1,13,4,9,30934,Nadk2_ENSMUSG00000022253,Nadk2-213_ENSMUST00000228453,0,5796
30936,15,ENSMUSG00000022253,9100156,['ENSMUST00000188194'],1,1,13,4,9,30936,Nadk2_ENSMUSG00000022253,Nadk2-205_ENSMUST00000188194,0,5797
30937,15,ENSMUSG00000022253,9102988,['ENSMUST00000186069'],1,1,13,4,9,30937,Nadk2_ENSMUSG00000022253,Nadk2-204_ENSMUST00000186069,0,5798
30973,15,ENSMUSG00000022269,26309048,['ENSMUST00000126304'],1,1,4,2,2,30973,March11_ENSMUSG00000022269,March11-201_ENSMUST00000126304,0,5799
30974,15,ENSMUSG00000022269,26309064,"['ENSMUST00000140840', 'ENSMUST00000152841']",2,2,4,2,2,30974,March11_ENSMUSG00000022269,March11-202_ENSMUST00000140840,0,5800
30974,15,ENSMUSG00000022269,26309064,"['ENSMUST00000140840', 'ENSMUST00000152841']",2,2,4,2,2,30974,March11_ENSMUSG00000022269,March11-203_ENSMUST00000152841,0,5800
